year,district_code,district,party,candidate,incumbent,votes,pct,province_code,province,province_abbr,region,regional_votes,region_pct,natl_votes,natl_pct,pct_lag,region_lag,natl_lag,incumbent_running,pct_change,region_change,natl_change,incumbent_last
2008,59002,"Burnaby--Douglas""",Green,Doug Perry,N,2822,0.05968949617158086,59,British Columbia,BC,British Columbia,168282,0.09383405821344931,937613,0.06777454635560008,0.03478368000657071,0.05308827851397479,0.04481749841518202,NDP,0.024905816165010156,0.04074577969947452,0.022957047940418064,NDP
2011,59002,Burnaby--Douglas,Green,Adrianne Merlo,N,1754,0.03600903305276124,59,British Columbia,BC,British Columbia,143769,0.07677359615002595,572095,0.03885464392100505,0.05968949617158086,0.09383405821344931,0.06777454635560008,Open,-0.02368046311881962,-0.017060462063423362,-0.02891990243459503,NDP
2015,59002,Burnaby North--Seymour,Green,Lynne Quarmby,N,2765,0.05268673780487805,59,British Columbia,BC,British Columbia,194847,0.0823955419033346,602933,0.03427417200201825,0.03600903305276124,0.07677359615002595,0.03885464392100505,Open,0.016677704752116808,0.005621945753308655,-0.004580471918986799,Open
2019,59002,Burnaby North--Seymour,Green,Amita Kuttner,N,4801,0.09590682994067001,59,British Columbia,BC,British Columbia,297835,0.12475135386225099,1189607,0.06546777041067907,0.05268673780487805,0.0823955419033346,0.03427417200201825,Liberal,0.04322009213579196,0.042355811958916384,0.031193598408660816,Open
2015,59002,Burnaby North--Seymour,Independent,Helen Hee Soon Chang,N,207,0.003944359756097561,59,British Columbia,BC,British Columbia,3099,0.0013104835299411022,40609,0.0023084486183870497,0.006219262069117615,0.011523284257165275,0.004639833282416096,Open,-0.002274902313020054,-0.010212800727224173,-0.0023313846640290463,Open
2019,59002,Burnaby North--Seymour,Independent,Robert Taylor,N,271,0.005413611937913262,59,British Columbia,BC,British Columbia,22495,0.009422269730324964,72546,0.003992431846999155,0.003944359756097561,0.0013104835299411022,0.0023084486183870497,Liberal,0.0014692521818157013,0.008111786200383862,0.0016839832286121054,Open
2006,59002,Burnaby--Douglas,Liberal,Bill Cunningham,N,16079,0.3301574916326154,59,British Columbia,BC,British Columbia,504738,0.2762383406588174,4479415,0.30231267680936674,0.32525417374236376,0.2855679143397794,0.3671748659146643,NDP,0.004903317890251613,-0.009329573680961989,-0.06486218910529756,Open
2008,59002,"Burnaby--Douglas""",Liberal,Bill Cunningham,N,9177,0.19410719573586024,59,British Columbia,BC,British Columbia,346344,0.19312144529943126,3633185,0.2626216415525071,0.3301574916326154,0.2762383406588174,0.30231267680936674,NDP,-0.13605029589675513,-0.08311689535938616,-0.03969103525685963,NDP
2011,59002,Burnaby--Douglas,Liberal,Ken Low,N,5451,0.11190720591254362,59,British Columbia,BC,British Columbia,251263,0.13417610256344534,2783076,0.18901655666470615,0.19410719573586024,0.19312144529943126,0.2626216415525071,Open,-0.08219998982331662,-0.05894534273598592,-0.07360508488780096,NDP
2015,59002,Burnaby North--Seymour,Liberal,Terry Beech,N,18938,0.36086128048780486,59,British Columbia,BC,British Columbia,829816,0.35090680893243165,6942937,0.3946763851658088,0.11190720591254362,0.13417610256344534,0.18901655666470615,Open,0.24895407457526125,0.2167307063689863,0.20565982850110262,Open
2019,59002,Burnaby North--Seymour,Liberal,Terry Beech,Y,17770,0.35498112227571466,59,British Columbia,BC,British Columbia,624545,0.2615973082340878,6018728,0.33122930755142294,0.36086128048780486,0.35090680893243165,0.3946763851658088,Liberal,-0.005880158212090203,-0.08930950069834387,-0.06344707761438584,Open
2006,59002,Burnaby--Douglas,NDP,Bill Siksay,Y,17323,0.3557011149668385,59,British Columbia,BC,British Columbia,521473,0.28539724811362627,2589597,0.17477014318331874,0.3458527225812143,0.26563149028476485,0.15684423512676032,NDP,0.009848392385624183,0.01976575782886142,0.017925908056558415,Open
2008,59002,"Burnaby--Douglas""",NDP,Bill Siksay,Y,17937,0.3793942214137654,59,British Columbia,BC,British Columbia,467882,0.2608910449425672,2515288,0.18181542187841318,0.3557011149668385,0.28539724811362627,0.17477014318331874,NDP,0.023693106446926904,-0.02450620317105906,0.007045278695094442,NDP
2011,59002,Burnaby--Douglas,NDP,Kennedy Stewart,N,20943,0.4299527817696572,59,British Columbia,BC,British Columbia,609102,0.3252644934733712,4512411,0.3064667977000784,0.3793942214137654,0.2608910449425672,0.18181542187841318,Open,0.05055856035589179,0.06437344853080401,0.12465137582166522,NDP
2015,59002,Burnaby North--Seymour,NDP,Carol Baird Ellan,N,15537,0.29605564024390246,59,British Columbia,BC,British Columbia,615156,0.2601328836219583,3469368,0.19721878810796234,0.4299527817696572,0.3252644934733712,0.3064667977000784,Open,-0.13389714152575471,-0.06513160985141292,-0.10924800959211606,Open
2019,59002,Burnaby North--Seymour,NDP,Svend Robinson,N,16185,0.3233184841886574,59,British Columbia,BC,British Columbia,583401,0.24436370673222116,2903722,0.15980084618906734,0.29605564024390246,0.2601328836219583,0.19721878810796234,Liberal,0.027262843944754922,-0.01576917688973714,-0.037417941918895,Open
2019,59002,Burnaby North--Seymour,People's,Rocky Dong,N,1079,0.02155456561257716,59,British Columbia,BC,British Columbia,39496,0.01654331919399488,294092,0.01618479677373908,NA,NA,NA,Liberal,NA,NA,NA,Liberal
2006,59003,Burnaby--New Westminster,Conservative,Marc Dalton,N,12364,0.2758036092707845,59,British Columbia,BC,British Columbia,682109,0.37331181386867107,5374071,0.362692402774378,0.2834908149071898,0.3628784557160659,0.29620252753954146,NDP,-0.007687205636405292,0.010433358152605154,0.06648987523483652,Open
2008,59003,"Burnaby--New Westminster""",Conservative,Sam Rakhra,N,13150,0.3035199076745528,59,British Columbia,BC,British Columbia,797177,0.4445059663209546,5209069,0.37653305618631494,0.2758036092707845,0.37331181386867107,0.362692402774378,NDP,0.02771629840376827,0.07119415245228355,0.013840653411936965,NDP
2011,59003,Burnaby--New Westminster,Conservative,Paul Forseth,N,16009,0.3582794351319294,59,British Columbia,BC,British Columbia,853272,0.45565288716013147,5835270,0.39631064426873713,0.3035199076745528,0.4445059663209546,0.37653305618631494,NDP,0.05475952745737661,0.011146920839176844,0.019777588082422193,NDP
2015,59003,Burnaby South,Conservative,Grace Seear,N,12441,0.2711225401529845,59,British Columbia,BC,British Columbia,708010,0.2993983362483381,5613633,0.3191111168209498,0.3582794351319294,0.45565288716013147,0.39631064426873713,NDP,-0.08715689497894491,-0.15625455091179336,-0.07719952744778735,NDP
2019,59003,Burnaby South,Conservative,Jay Shin,N,13914,0.3091587788294894,59,British Columbia,BC,British Columbia,811362,0.3398475933734574,6239227,0.343364052814173,0.2711225401529845,0.2993983362483381,0.3191111168209498,NDP,0.03803623867650491,0.040449257125119265,0.0242529359932232,NDP
2006,59003,Burnaby--New Westminster,Green,Scott Henry Janzen,N,1654,0.036895759441433,59,British Columbia,BC,British Columbia,97002,0.05308827851397479,664068,0.04481749841518202,0.03851503669240731,0.06338037107121429,0.043065145951607785,NDP,-0.0016192772509743061,-0.0102920925572395,0.0017523524635742332,Open
2008,59003,"Burnaby--New Westminster""",Green,Carrie McLaren,N,3067,0.07079053664166186,59,British Columbia,BC,British Columbia,168282,0.09383405821344931,937613,0.06777454635560008,0.036895759441433,0.05308827851397479,0.04481749841518202,NDP,0.03389477720022886,0.04074577969947452,0.022957047940418064,NDP
2011,59003,Burnaby--New Westminster,Green,Carrie McLaren,N,1731,0.03873956538280778,59,British Columbia,BC,British Columbia,143769,0.07677359615002595,572095,0.03885464392100505,0.07079053664166186,0.09383405821344931,0.06777454635560008,NDP,-0.03205097125885408,-0.017060462063423362,-0.02891990243459503,NDP
2015,59003,Burnaby South,Green,Wyatt Tessari,N,1306,0.028461219953363696,59,British Columbia,BC,British Columbia,194847,0.0823955419033346,602933,0.03427417200201825,0.03873956538280778,0.07677359615002595,0.03885464392100505,NDP,-0.010278345429444086,0.005621945753308655,-0.004580471918986799,NDP
2019,59003,Burnaby South,Green,Brennan Wauters,N,2477,0.055037106163622625,59,British Columbia,BC,British Columbia,297835,0.12475135386225099,1189607,0.06546777041067907,0.028461219953363696,0.0823955419033346,0.03427417200201825,NDP,0.02657588621025893,0.042355811958916384,0.031193598408660816,NDP
2006,59003,Burnaby--New Westminster,Liberal,Mary Pynenburg,N,13420,0.2993597894220259,59,British Columbia,BC,British Columbia,504738,0.2762383406588174,4479415,0.30231267680936674,0.32932035109597585,0.2855679143397794,0.3671748659146643,NDP,-0.029960561673949948,-0.009329573680961989,-0.06486218910529756,Open
2008,59003,"Burnaby--New Westminster""",Liberal,Gerry Lenoski,N,6681,0.1542065781881131,59,British Columbia,BC,British Columbia,346344,0.19312144529943126,3633185,0.2626216415525071,0.2993597894220259,0.2762383406588174,0.30231267680936674,NDP,-0.1451532112339128,-0.08311689535938616,-0.03969103525685963,NDP
2011,59003,Burnaby--New Westminster,Liberal,Garth Evans,N,4496,0.10061992256562899,59,British Columbia,BC,British Columbia,251263,0.13417610256344534,2783076,0.18901655666470615,0.1542065781881131,0.19312144529943126,0.2626216415525071,NDP,-0.0535866556224841,-0.05894534273598592,-0.07360508488780096,NDP
2015,59003,Burnaby South,Liberal,Adam Pankratz,N,15547,0.33881055636672697,59,British Columbia,BC,British Columbia,829816,0.35090680893243165,6942937,0.3946763851658088,0.10061992256562899,0.13417610256344534,0.18901655666470615,NDP,0.23819063380109798,0.2167307063689863,0.20565982850110262,NDP
2019,59003,Burnaby South,Liberal,Neelam Brar,N,10706,0.23787939385859663,59,British Columbia,BC,British Columbia,624545,0.2615973082340878,6018728,0.33122930755142294,0.33881055636672697,0.35090680893243165,0.3946763851658088,NDP,-0.10093116250813033,-0.08930950069834387,-0.06344707761438584,NDP
2006,59003,Burnaby--New Westminster,NDP,Peter Julian,Y,17391,0.38794084186575656,59,British Columbia,BC,British Columbia,521473,0.28539724811362627,2589597,0.17477014318331874,0.3372104177658401,0.26563149028476485,0.15684423512676032,NDP,0.05073042409991646,0.01976575782886142,0.017925908056558415,Open
2008,59003,"Burnaby--New Westminster""",NDP,Peter Julian,Y,20145,0.4649740334679746,59,British Columbia,BC,British Columbia,467882,0.2608910449425672,2515288,0.18181542187841318,0.38794084186575656,0.28539724811362627,0.17477014318331874,NDP,0.07703319160221805,-0.02450620317105906,0.007045278695094442,NDP
2011,59003,Burnaby--New Westminster,NDP,Peter Julian,Y,22193,0.4966765884117002,59,British Columbia,BC,British Columbia,609102,0.3252644934733712,4512411,0.3064667977000784,0.4649740334679746,0.2608910449425672,0.18181542187841318,NDP,0.03170255494372559,0.06437344853080401,0.12465137582166522,NDP
2015,59003,Burnaby South,NDP,Kennedy Stewart,Y,16094,0.3507311438969643,59,British Columbia,BC,British Columbia,615156,0.2601328836219583,3469368,0.19721878810796234,0.4966765884117002,0.3252644934733712,0.3064667977000784,NDP,-0.1459454445147359,-0.06513160985141292,-0.10924800959211606,NDP
2019,59003,Burnaby South,NDP,Jagmeet Singh,Y,16956,0.3767497666977736,59,British Columbia,BC,British Columbia,583401,0.24436370673222116,2903722,0.15980084618906734,0.3507311438969643,0.2601328836219583,0.19721878810796234,NDP,0.0260186228008093,-0.01576917688973714,-0.037417941918895,NDP
2019,59003,Burnaby South,People's,Al Rawdah,N,645,0.014331422477003065,59,British Columbia,BC,British Columbia,39496,0.01654331919399488,294092,0.01618479677373908,NA,NA,NA,NDP,NA,NA,NA,NDP
2006,59004,Cariboo--Prince George,Conservative,Dick Harris,Y,19624,0.4494114413960518,59,British Columbia,BC,British Columbia,682109,0.37331181386867107,5374071,0.362692402774378,0.46718942480811143,0.3628784557160659,0.29620252753954146,Conservative,-0.017777983412059606,0.010433358152605154,0.06648987523483652,Conservative
2008,59004,"Cariboo--Prince George""",Conservative,Dick Harris,Y,22637,0.5538781502324444,59,British Columbia,BC,British Columbia,797177,0.4445059663209546,5209069,0.37653305618631494,0.4494114413960518,0.37331181386867107,0.362692402774378,Conservative,0.10446670883639253,0.07119415245228355,0.013840653411936965,Conservative
2011,59004,Cariboo--Prince George,Conservative,Dick Harris,Y,24443,0.5616756284755733,59,British Columbia,BC,British Columbia,853272,0.45565288716013147,5835270,0.39631064426873713,0.5538781502324444,0.4445059663209546,0.37653305618631494,Conservative,0.00779747824312893,0.011146920839176844,0.019777588082422193,Conservative
2015,59004,Cariboo--Prince George,Conservative,Todd Doherty,N,19688,0.36639743923772655,59,British Columbia,BC,British Columbia,708010,0.2993983362483381,5613633,0.3191111168209498,0.5616756284755733,0.45565288716013147,0.39631064426873713,Open,-0.19527818923784673,-0.15625455091179336,-0.07719952744778735,Conservative
2019,59004,Cariboo--Prince George,Conservative,Todd Doherty,Y,28848,0.5266732391280534,59,British Columbia,BC,British Columbia,811362,0.3398475933734574,6239227,0.343364052814173,0.36639743923772655,0.2993983362483381,0.3191111168209498,Conservative,0.16027579989032686,0.040449257125119265,0.0242529359932232,Open
2006,59004,Cariboo--Prince George,Green,Alex Bracewell,N,2416,0.055329088993725094,59,British Columbia,BC,British Columbia,97002,0.05308827851397479,664068,0.04481749841518202,0.042594522884487826,0.06338037107121429,0.043065145951607785,Conservative,0.012734566109237268,-0.0102920925572395,0.0017523524635742332,Conservative
2008,59004,"Cariboo--Prince George""",Green,Amber Van Drielen,N,2614,0.06395889405431857,59,British Columbia,BC,British Columbia,168282,0.09383405821344931,937613,0.06777454635560008,0.055329088993725094,0.05308827851397479,0.04481749841518202,Conservative,0.008629805060593472,0.04074577969947452,0.022957047940418064,Conservative
2011,59004,Cariboo--Prince George,Green,Heidi Redl,N,2702,0.06208925042511145,59,British Columbia,BC,British Columbia,143769,0.07677359615002595,572095,0.03885464392100505,0.06395889405431857,0.09383405821344931,0.06777454635560008,Conservative,-0.0018696436292071142,-0.017060462063423362,-0.02891990243459503,Conservative
2015,59004,Cariboo--Prince George,Green,Richard Edward Jaques,N,1860,0.03461495514943983,59,British Columbia,BC,British Columbia,194847,0.0823955419033346,602933,0.03427417200201825,0.06208925042511145,0.07677359615002595,0.03885464392100505,Open,-0.02747429527567162,0.005621945753308655,-0.004580471918986799,Conservative
2019,59004,Cariboo--Prince George,Green,Mackenzie Kerr,N,4998,0.09124767225325885,59,British Columbia,BC,British Columbia,297835,0.12475135386225099,1189607,0.06546777041067907,0.03461495514943983,0.0823955419033346,0.03427417200201825,Conservative,0.056632717103819015,0.042355811958916384,0.031193598408660816,Open
2008,59004,"Cariboo--Prince George""",Independent,Douglas Gook,N,729,0.01783704428676291,59,British Columbia,BC,British Columbia,2700,0.0015055202408832385,89387,0.006461262135964437,0.011323794181749265,0.011523284257165275,0.004639833282416096,Conservative,0.0065132501050136436,-0.010017764016282037,0.0018214288535483413,Conservative
2011,59004,Cariboo--Prince George,Independent,Jon Ronan,N,394,0.009053724895445562,59,British Columbia,BC,British Columbia,4573,0.0024420122223432635,63375,0.0043042030755271335,0.01783704428676291,0.0015055202408832385,0.006461262135964437,Conservative,-0.008783319391317346,9.36491981460025e-4,-0.002157059060437304,Conservative
2015,59004,Cariboo--Prince George,Independent,Sheldon Clare,N,657,0.012226895447947295,59,British Columbia,BC,British Columbia,3099,0.0013104835299411022,40609,0.0023084486183870497,0.009053724895445562,0.0024420122223432635,0.0043042030755271335,Open,0.003173170552501733,-0.0011315286924021613,-0.001995754457140084,Conservative
2019,59004,Cariboo--Prince George,Independent,Michael Orr,N,350,0.006389893014934093,59,British Columbia,BC,British Columbia,22495,0.009422269730324964,72546,0.003992431846999155,0.012226895447947295,0.0013104835299411022,0.0023084486183870497,Conservative,-0.0058370024330132025,0.008111786200383862,0.0016839832286121054,Open
2006,59004,Cariboo--Prince George,Liberal,Simon Yu,N,10509,0.2406677964549077,59,British Columbia,BC,British Columbia,504738,0.2762383406588174,4479415,0.30231267680936674,0.1989244764521937,0.2855679143397794,0.3671748659146643,Conservative,0.041743320002714024,-0.009329573680961989,-0.06486218910529756,Conservative
2008,59004,"Cariboo--Prince George""",Liberal,Drew Adamick,N,4309,0.10543185710790311,59,British Columbia,BC,British Columbia,346344,0.19312144529943126,3633185,0.2626216415525071,0.2406677964549077,0.2762383406588174,0.30231267680936674,Conservative,-0.13523593934700462,-0.08311689535938616,-0.03969103525685963,Conservative
2011,59004,Cariboo--Prince George,Liberal,Sangeeta Lalli,N,2200,0.050553793832437154,59,British Columbia,BC,British Columbia,251263,0.13417610256344534,2783076,0.18901655666470615,0.10543185710790311,0.19312144529943126,0.2626216415525071,Conservative,-0.05487806327546595,-0.05894534273598592,-0.07360508488780096,Conservative
2015,59004,Cariboo--Prince George,Liberal,Tracy Calogheros,N,16921,0.31490304090519966,59,British Columbia,BC,British Columbia,829816,0.35090680893243165,6942937,0.3946763851658088,0.050553793832437154,0.13417610256344534,0.18901655666470615,Open,0.26434924707276253,0.2167307063689863,0.20565982850110262,Conservative
2019,59004,Cariboo--Prince George,Liberal,Tracy Calogheros,N,10932,0.19958374411217,59,British Columbia,BC,British Columbia,624545,0.2615973082340878,6018728,0.33122930755142294,0.31490304090519966,0.35090680893243165,0.3946763851658088,Conservative,-0.11531929679302966,-0.08930950069834387,-0.06344707761438584,Open
2006,59004,Cariboo--Prince George,NDP,Alfred Julian Trudeau,N,10129,0.23196537351715293,59,British Columbia,BC,British Columbia,521473,0.28539724811362627,2589597,0.17477014318331874,0.26492466597176156,0.26563149028476485,0.15684423512676032,Conservative,-0.03295929245460863,0.01976575782886142,0.017925908056558415,Conservative
2008,59004,"Cariboo--Prince George""",NDP,Bev Collins,N,10581,0.2588940543185711,59,British Columbia,BC,British Columbia,467882,0.2608910449425672,2515288,0.18181542187841318,0.23196537351715293,0.28539724811362627,0.17477014318331874,Conservative,0.026928680801418164,-0.02450620317105906,0.007045278695094442,Conservative
2011,59004,Cariboo--Prince George,NDP,Jon Van Barneveld,N,13135,0.3018291281768464,59,British Columbia,BC,British Columbia,609102,0.3252644934733712,4512411,0.3064667977000784,0.2588940543185711,0.2608910449425672,0.18181542187841318,Conservative,0.042935073858275274,0.06437344853080401,0.12465137582166522,Conservative
2015,59004,Cariboo--Prince George,NDP,Trent Derrick,N,13879,0.25829084006401903,59,British Columbia,BC,British Columbia,615156,0.2601328836219583,3469368,0.19721878810796234,0.3018291281768464,0.3252644934733712,0.3064667977000784,Open,-0.04353828811282734,-0.06513160985141292,-0.10924800959211606,Conservative
2019,59004,Cariboo--Prince George,NDP,Heather Sapergia,N,8440,0.15408770584583928,59,British Columbia,BC,British Columbia,583401,0.24436370673222116,2903722,0.15980084618906734,0.25829084006401903,0.2601328836219583,0.19721878810796234,Conservative,-0.10420313421817975,-0.01576917688973714,-0.037417941918895,Open
2019,59004,Cariboo--Prince George,People's,Jing Lan Yang,N,1206,0.02201774564574433,59,British Columbia,BC,British Columbia,39496,0.01654331919399488,294092,0.01618479677373908,NA,NA,NA,Conservative,NA,NA,NA,Conservative
2006,59005,Chilliwack--Fraser Canyon,Conservative,Chuck Strahl,Y,26842,0.5598965394964645,59,British Columbia,BC,British Columbia,682109,0.37331181386867107,5374071,0.362692402774378,0.5367548783747661,0.3628784557160659,0.29620252753954146,Conservative,0.023141661121698354,0.010433358152605154,0.06648987523483652,Conservative
2008,59005,"Chilliwack--Fraser Canyon""",Conservative,Chuck Strahl,Y,29198,0.623196448390677,59,British Columbia,BC,British Columbia,797177,0.4445059663209546,5209069,0.37653305618631494,0.5598965394964645,0.37331181386867107,0.362692402774378,Conservative,0.06329990889421255,0.07119415245228355,0.013840653411936965,Conservative
2011,59005,Chilliwack--Fraser Canyon,Conservative,Mark Strahl,N,28160,0.5720089376396507,59,British Columbia,BC,British Columbia,853272,0.45565288716013147,5835270,0.39631064426873713,0.623196448390677,0.4445059663209546,0.37653305618631494,Open,-0.051187510751026344,0.011146920839176844,0.019777588082422193,Conservative
2015,59005,Central Okanagan--Similkameen--Nicola,Conservative,Dan Albas,Y,24517,0.3956077646717119,59,British Columbia,BC,British Columbia,708010,0.2993983362483381,5613633,0.3191111168209498,0.5720089376396507,0.45565288716013147,0.39631064426873713,Conservative,-0.17640117296793878,-0.15625455091179336,-0.07719952744778735,Open
2019,59005,Central Okanagan--Similkameen--Nicola,Conservative,Dan Albas,Y,31135,0.4794794794794795,59,British Columbia,BC,British Columbia,811362,0.3398475933734574,6239227,0.343364052814173,0.3956077646717119,0.2993983362483381,0.3191111168209498,Conservative,0.08387171480776762,0.040449257125119265,0.0242529359932232,Conservative
2006,59005,Chilliwack--Fraser Canyon,Green,Ed Baye,N,1929,0.040236957927452494,59,British Columbia,BC,British Columbia,97002,0.05308827851397479,664068,0.04481749841518202,0.03227746591820369,0.06338037107121429,0.043065145951607785,Conservative,0.007959492009248802,-0.0102920925572395,0.0017523524635742332,Conservative
2008,59005,"Chilliwack--Fraser Canyon""",Green,Barbara Lebeau,N,4107,0.08765901135490481,59,British Columbia,BC,British Columbia,168282,0.09383405821344931,937613,0.06777454635560008,0.040236957927452494,0.05308827851397479,0.04481749841518202,Conservative,0.047422053427452315,0.04074577969947452,0.022957047940418064,Conservative
2011,59005,Chilliwack--Fraser Canyon,Green,Jamie Hoskins,N,2706,0.05496648385131018,59,British Columbia,BC,British Columbia,143769,0.07677359615002595,572095,0.03885464392100505,0.08765901135490481,0.09383405821344931,0.06777454635560008,Open,-0.03269252750359463,-0.017060462063423362,-0.02891990243459503,Conservative
2015,59005,Central Okanagan--Similkameen--Nicola,Green,Robert Mellalieu,N,2436,0.039307440336920914,59,British Columbia,BC,British Columbia,194847,0.0823955419033346,602933,0.03427417200201825,0.05496648385131018,0.07677359615002595,0.03885464392100505,Conservative,-0.015659043514389265,0.005621945753308655,-0.004580471918986799,Open
2019,59005,Central Okanagan--Similkameen--Nicola,Green,Robert Mellalieu,N,5086,0.07832447832447832,59,British Columbia,BC,British Columbia,297835,0.12475135386225099,1189607,0.06546777041067907,0.039307440336920914,0.0823955419033346,0.03427417200201825,Conservative,0.03901703798755741,0.042355811958916384,0.031193598408660816,Conservative
2006,59005,Chilliwack--Fraser Canyon,Liberal,Myra Sweeney,N,8106,0.16908283097974594,59,British Columbia,BC,British Columbia,504738,0.2762383406588174,4479415,0.30231267680936674,0.18375211618996704,0.2855679143397794,0.3671748659146643,Conservative,-0.014669285210221095,-0.009329573680961989,-0.06486218910529756,Conservative
2008,59005,"Chilliwack--Fraser Canyon""",Liberal,Myra Sweeney,N,3990,0.08516178604968838,59,British Columbia,BC,British Columbia,346344,0.19312144529943126,3633185,0.2626216415525071,0.16908283097974594,0.2762383406588174,0.30231267680936674,Conservative,-0.08392104493005756,-0.08311689535938616,-0.03969103525685963,Conservative
2011,59005,Chilliwack--Fraser Canyon,Liberal,Diane Janzen,N,5320,0.10806418850294536,59,British Columbia,BC,British Columbia,251263,0.13417610256344534,2783076,0.18901655666470615,0.08516178604968838,0.19312144529943126,0.2626216415525071,Open,0.022902402453256976,-0.05894534273598592,-0.07360508488780096,Conservative
2015,59005,Central Okanagan--Similkameen--Nicola,Liberal,Karley Scott,N,23059,0.37208139028286513,59,British Columbia,BC,British Columbia,829816,0.35090680893243165,6942937,0.3946763851658088,0.10806418850294536,0.13417610256344534,0.18901655666470615,Conservative,0.2640172017799198,0.2167307063689863,0.20565982850110262,Open
2019,59005,Central Okanagan--Similkameen--Nicola,Liberal,Mary Ann Murphy,N,16252,0.2502810502810503,59,British Columbia,BC,British Columbia,624545,0.2615973082340878,6018728,0.33122930755142294,0.37208139028286513,0.35090680893243165,0.3946763851658088,Conservative,-0.12180034000181483,-0.08930950069834387,-0.06344707761438584,Conservative
2006,59005,Chilliwack--Fraser Canyon,NDP,Malcolm James,N,10015,0.20890260945745812,59,British Columbia,BC,British Columbia,521473,0.28539724811362627,2589597,0.17477014318331874,0.20591642163414417,0.26563149028476485,0.15684423512676032,Conservative,0.002986187823313946,0.01976575782886142,0.017925908056558415,Conservative
2008,59005,"Chilliwack--Fraser Canyon""",NDP,Helen Kormendy,N,8791,0.18763339878767182,59,British Columbia,BC,British Columbia,467882,0.2608910449425672,2515288,0.18181542187841318,0.20890260945745812,0.28539724811362627,0.17477014318331874,Conservative,-0.021269210669786293,-0.02450620317105906,0.007045278695094442,Conservative
2011,59005,Chilliwack--Fraser Canyon,NDP,Gwen O'Mahony,N,12691,0.2577899654682104,59,British Columbia,BC,British Columbia,609102,0.3252644934733712,4512411,0.3064667977000784,0.18763339878767182,0.2608910449425672,0.18181542187841318,Open,0.0701565666805386,0.06437344853080401,0.12465137582166522,Conservative
2015,59005,Central Okanagan--Similkameen--Nicola,NDP,Angelique Wood,N,11961,0.19300340470850208,59,British Columbia,BC,British Columbia,615156,0.2601328836219583,3469368,0.19721878810796234,0.2577899654682104,0.3252644934733712,0.3064667977000784,Conservative,-0.06478656075970834,-0.06513160985141292,-0.10924800959211606,Open
2019,59005,Central Okanagan--Similkameen--Nicola,NDP,Joan Phillip,N,10904,0.1679217679217679,59,British Columbia,BC,British Columbia,583401,0.24436370673222116,2903722,0.15980084618906734,0.19300340470850208,0.2601328836219583,0.19721878810796234,Conservative,-0.02508163678673417,-0.01576917688973714,-0.037417941918895,Conservative
2019,59005,Central Okanagan--Similkameen--Nicola,People's,Allan Duncan,N,1345,0.020713020713020714,59,British Columbia,BC,British Columbia,39496,0.01654331919399488,294092,0.01618479677373908,NA,NA,NA,Conservative,NA,NA,NA,Conservative
2006,59006,Delta--Richmond East,Conservative,John Cummins,Y,23595,0.48437756610280835,59,British Columbia,BC,British Columbia,682109,0.37331181386867107,5374071,0.362692402774378,0.45601044364072163,0.3628784557160659,0.29620252753954146,Conservative,0.028367122462086725,0.010433358152605154,0.06648987523483652,Conservative
2008,59006,"Delta--Richmond East""",Conservative,John Cummins,Y,26252,0.5574975047250951,59,British Columbia,BC,British Columbia,797177,0.4445059663209546,5209069,0.37653305618631494,0.48437756610280835,0.37331181386867107,0.362692402774378,Conservative,0.07311993862228672,0.07119415245228355,0.013840653411936965,Conservative
2011,59006,Delta--Richmond East,Conservative,Kerry-Lynne Findlay,N,26059,0.5424099244426868,59,British Columbia,BC,British Columbia,853272,0.45565288716013147,5835270,0.39631064426873713,0.5574975047250951,0.4445059663209546,0.37653305618631494,Open,-0.015087580282408308,0.011146920839176844,0.019777588082422193,Conservative
2015,59006,Chilliwack--Hope,Conservative,Mark Strahl,Y,21445,0.4233039221491877,59,British Columbia,BC,British Columbia,708010,0.2993983362483381,5613633,0.3191111168209498,0.5424099244426868,0.45565288716013147,0.39631064426873713,Conservative,-0.11910600229349905,-0.15625455091179336,-0.07719952744778735,Open
2019,59006,Chilliwack--Hope,Conservative,Mark Strahl,Y,26672,0.49617709980466934,59,British Columbia,BC,British Columbia,811362,0.3398475933734574,6239227,0.343364052814173,0.4233039221491877,0.2993983362483381,0.3191111168209498,Conservative,0.07287317765548162,0.040449257125119265,0.0242529359932232,Conservative
2006,59006,Delta--Richmond East,Green,Jean-Philippe Laflamme,N,2414,0.04955657743471834,59,British Columbia,BC,British Columbia,97002,0.05308827851397479,664068,0.04481749841518202,0.06561516896013012,0.06338037107121429,0.043065145951607785,Conservative,-0.016058591525411774,-0.0102920925572395,0.0017523524635742332,Conservative
2008,59006,"Delta--Richmond East""",Green,Matthew Laine,N,3663,0.07778886788846652,59,British Columbia,BC,British Columbia,168282,0.09383405821344931,937613,0.06777454635560008,0.04955657743471834,0.05308827851397479,0.04481749841518202,Conservative,0.028232290453748178,0.04074577969947452,0.022957047940418064,Conservative
2011,59006,Delta--Richmond East,Green,Duane Laird,N,2324,0.0483733322232167,59,British Columbia,BC,British Columbia,143769,0.07677359615002595,572095,0.03885464392100505,0.07778886788846652,0.09383405821344931,0.06777454635560008,Open,-0.02941553566524982,-0.017060462063423362,-0.02891990243459503,Conservative
